phone_id,phone_number,person_id,device_id,carrier,activation_date,status,synthetic_flag
PHONE-000246,+91-SYN-00000246,PERSON-000621,DEVICE-000246,SyntheticTel,2023-01-01,Active,true
PHONE-000247,+91-SYN-00000247,PERSON-000621,DEVICE-000247,SyntheticTel,2023-01-01,Active,true
PHONE-000248,+91-SYN-00000248,PERSON-002745,DEVICE-000248,SyntheticTel,2023-01-01,Active,true
PHONE-000249,+91-SYN-00000249,PERSON-002999,DEVICE-000249,SyntheticTel,2023-01-01,Active,true
PHONE-000250,+91-SYN-00000250,PERSON-001205,DEVICE-000250,SyntheticTel,2023-01-01,Inactive,true
PHONE-000251,+91-SYN-00000251,PERSON-001558,DEVICE-000251,SyntheticTel,2023-01-01,Inactive,true
PHONE-000252,+91-SYN-00000252,PERSON-002821,DEVICE-000252,SyntheticTel,2023-01-01,Active,true
PHONE-000253,+91-SYN-00000253,PERSON-001474,DEVICE-000253,SyntheticTel,2023-01-01,Active,true
PHONE-000254,+91-SYN-00000254,PERSON-002900,DEVICE-000254,SyntheticTel,2023-01-01,Active,true
PHONE-000255,+91-SYN-00000255,PERSON-001115,DEVICE-000255,SyntheticTel,2023-01-01,Active,true
PHONE-000256,+91-SYN-00000256,PERSON-001115,DEVICE-000256,SyntheticTel,2023-01-01,Active,true
PHONE-000257,+91-SYN-00000257,PERSON-001262,DEVICE-000257,SyntheticTel,2023-01-01,Inactive,true
PHONE-000258,+91-SYN-00000258,PERSON-001262,DEVICE-000258,SyntheticTel,2023-01-01,Active,true
PHONE-000259,+91-SYN-00000259,PERSON-001610,DEVICE-000259,SyntheticTel,2023-01-01,Active,true
PHONE-000260,+91-SYN-00000260,PERSON-000180,DEVICE-000260,SyntheticTel,2023-01-01,Active,true
PHONE-000261,+91-SYN-00000261,PERSON-000792,DEVICE-000261,SyntheticTel,2023-01-01,Active,true
PHONE-000262,+91-SYN-00000262,PERSON-002060,DEVICE-000262,SyntheticTel,2023-01-01,Active,true
PHONE-000263,+91-SYN-00000263,PERSON-002618,DEVICE-000263,SyntheticTel,2023-01-01,Active,true
PHONE-000264,+91-SYN-00000264,PERSON-002618,DEVICE-000264,SyntheticTel,2023-01-01,Active,true
PHONE-000265,+91-SYN-00000265,PERSON-002453,DEVICE-000265,SyntheticTel,2023-01-01,Active,true
PHONE-000266,+91-SYN-00000266,PERSON-002197,DEVICE-000266,SyntheticTel,2023-01-01,Inactive,true
PHONE-000267,+91-SYN-00000267,PERSON-001705,DEVICE-000267,SyntheticTel,2023-01-01,Active,true
PHONE-000268,+91-SYN-00000268,PERSON-000232,DEVICE-000268,SyntheticTel,2023-01-01,Inactive,true
PHONE-000269,+91-SYN-00000269,PERSON-000789,DEVICE-000269,SyntheticTel,2023-01-01,Inactive,true
PHONE-000270,+91-SYN-00000270,PERSON-001210,DEVICE-000270,SyntheticTel,2023-01-01,Active,true
PHONE-000271,+91-SYN-00000271,PERSON-000146,DEVICE-000271,SyntheticTel,2023-01-01,Active,true
PHONE-000272,+91-SYN-00000272,PERSON-001667,DEVICE-000272,SyntheticTel,2023-01-01,Active,true
PHONE-000273,+91-SYN-00000273,PERSON-000351,DEVICE-000273,SyntheticTel,2023-01-01,Inactive,true
PHONE-000274,+91-SYN-00000274,PERSON-000717,DEVICE-000274,SyntheticTel,2023-01-01,Active,true
PHONE-000275,+91-SYN-00000275,PERSON-002750,DEVICE-000275,SyntheticTel,2023-01-01,Inactive,true
PHONE-000276,+91-SYN-00000276,PERSON-001041,DEVICE-000276,SyntheticTel,2023-01-01,Active,true
PHONE-000277,+91-SYN-00000277,PERSON-001041,DEVICE-000277,SyntheticTel,2023-01-01,Active,true
PHONE-000278,+91-SYN-00000278,PERSON-001589,DEVICE-000278,SyntheticTel,2023-01-01,Active,true
PHONE-000279,+91-SYN-00000279,PERSON-001670,DEVICE-000279,SyntheticTel,2023-01-01,Inactive,true
PHONE-000280,+91-SYN-00000280,PERSON-002998,DEVICE-000280,SyntheticTel,2023-01-01,Inactive,true
PHONE-000281,+91-SYN-00000281,PERSON-000948,DEVICE-000281,SyntheticTel,2023-01-01,Active,true
PHONE-000282,+91-SYN-00000282,PERSON-000948,DEVICE-000282,SyntheticTel,2023-01-01,Active,true
PHONE-000283,+91-SYN-00000283,PERSON-002757,DEVICE-000283,SyntheticTel,2023-01-01,Active,true
PHONE-000284,+91-SYN-00000284,PERSON-002757,DEVICE-000284,SyntheticTel,2023-01-01,Active,true
PHONE-000285,+91-SYN-00000285,PERSON-000584,DEVICE-000285,SyntheticTel,2023-01-01,Active,true
PHONE-000286,+91-SYN-00000286,PERSON-000697,DEVICE-000286,SyntheticTel,2023-01-01,Inactive,true
PHONE-000287,+91-SYN-00000287,PERSON-000697,DEVICE-000287,SyntheticTel,2023-01-01,Active,true
PHONE-000288,+91-SYN-00000288,PERSON-000230,DEVICE-000288,SyntheticTel,2023-01-01,Inactive,true
PHONE-000289,+91-SYN-00000289,PERSON-002715,DEVICE-000289,SyntheticTel,2023-01-01,Inactive,true
PHONE-000290,+91-SYN-00000290,PERSON-001667,DEVICE-000290,SyntheticTel,2023-01-01,Inactive,true
PHONE-000291,+91-SYN-00000291,PERSON-001667,DEVICE-000291,SyntheticTel,2023-01-01,Active,true
PHONE-000292,+91-SYN-00000292,PERSON-000146,DEVICE-000292,SyntheticTel,2023-01-01,Active,true
PHONE-000293,+91-SYN-00000293,PERSON-001210,DEVICE-000293,SyntheticTel,2023-01-01,Active,true
PHONE-000294,+91-SYN-00000294,PERSON-001210,DEVICE-000294,SyntheticTel,2023-01-01,Inactive,true
PHONE-000295,+91-SYN-00000295,PERSON-001558,DEVICE-000295,SyntheticTel,2023-01-01,Active,true
PHONE-000296,+91-SYN-00000296,PERSON-001041,DEVICE-000296,SyntheticTel,2023-01-01,Inactive,true
PHONE-000297,+91-SYN-00000297,PERSON-001589,DEVICE-000297,SyntheticTel,2023-01-01,Inactive,true
PHONE-000298,+91-SYN-00000298,PERSON-001880,DEVICE-000298,SyntheticTel,2023-01-01,Inactive,true
PHONE-000299,+91-SYN-00000299,PERSON-001880,DEVICE-000299,SyntheticTel,2023-01-01,Inactive,true
PHONE-000300,+91-SYN-00000300,PERSON-001670,DEVICE-000300,SyntheticTel,2023-01-01,Active,true
PHONE-000301,+91-SYN-00000301,PERSON-001210,DEVICE-000301,SyntheticTel,2023-01-01,Active,true
PHONE-000302,+91-SYN-00000302,PERSON-001210,DEVICE-000302,SyntheticTel,2023-01-01,Active,true
PHONE-000303,+91-SYN-00000303,PERSON-000146,DEVICE-000303,SyntheticTel,2023-01-01,Active,true
PHONE-000304,+91-SYN-00000304,PERSON-001573,DEVICE-000304,SyntheticTel,2023-01-01,Active,true
PHONE-000305,+91-SYN-00000305,PERSON-001558,DEVICE-000305,SyntheticTel,2023-01-01,Active,true
PHONE-000306,+91-SYN-00000306,PERSON-000351,DEVICE-000306,SyntheticTel,2023-01-01,Inactive,true
PHONE-000307,+91-SYN-00000307,PERSON-000351,DEVICE-000307,SyntheticTel,2023-01-01,Inactive,true
PHONE-000308,+91-SYN-00000308,PERSON-002750,DEVICE-000308,SyntheticTel,2023-01-01,Active,true
PHONE-000309,+91-SYN-00000309,PERSON-001041,DEVICE-000309,SyntheticTel,2023-01-01,Active,true
PHONE-000310,+91-SYN-00000310,PERSON-001667,DEVICE-000310,SyntheticTel,2023-01-01,Inactive,true
PHONE-000311,+91-SYN-00000311,PERSON-001210,DEVICE-000311,SyntheticTel,2023-01-01,Active,true
PHONE-000312,+91-SYN-00000312,PERSON-000351,DEVICE-000312,SyntheticTel,2023-01-01,Active,true
PHONE-000313,+91-SYN-00000313,PERSON-002750,DEVICE-000313,SyntheticTel,2023-01-01,Active,true
PHONE-000314,+91-SYN-00000314,PERSON-002930,DEVICE-000314,SyntheticTel,2023-01-01,Active,true
PHONE-000315,+91-SYN-00000315,PERSON-001041,DEVICE-000315,SyntheticTel,2023-01-01,Inactive,true
PHONE-000316,+91-SYN-00000316,PERSON-001589,DEVICE-000316,SyntheticTel,2023-01-01,Active,true
PHONE-000317,+91-SYN-00000317,PERSON-001589,DEVICE-000317,SyntheticTel,2023-01-01,Active,true
PHONE-000318,+91-SYN-00000318,PERSON-000506,DEVICE-000318,SyntheticTel,2023-01-01,Active,true
PHONE-000319,+91-SYN-00000319,PERSON-000597,DEVICE-000319,SyntheticTel,2023-01-01,Active,true
PHONE-000320,+91-SYN-00000320,PERSON-000597,DEVICE-000320,SyntheticTel,2023-01-01,Active,true
PHONE-000321,+91-SYN-00000321,PERSON-000062,DEVICE-000321,SyntheticTel,2023-01-01,Inactive,true
PHONE-000322,+91-SYN-00000322,PERSON-002576,DEVICE-000322,SyntheticTel,2023-01-01,Active,true
PHONE-000323,+91-SYN-00000323,PERSON-002576,DEVICE-000323,SyntheticTel,2023-01-01,Inactive,true
PHONE-000324,+91-SYN-00000324,PERSON-000046,DEVICE-000324,SyntheticTel,2023-01-01,Inactive,true
PHONE-000325,+91-SYN-00000325,PERSON-000647,DEVICE-000325,SyntheticTel,2023-01-01,Active,true
PHONE-000326,+91-SYN-00000326,PERSON-000927,DEVICE-000326,SyntheticTel,2023-01-01,Inactive,true
PHONE-000327,+91-SYN-00000327,PERSON-000390,DEVICE-000327,SyntheticTel,2023-01-01,Active,true
PHONE-000328,+91-SYN-00000328,PERSON-001326,DEVICE-000328,SyntheticTel,2023-01-01,Inactive,true
PHONE-000329,+91-SYN-00000329,PERSON-001873,DEVICE-000329,SyntheticTel,2023-01-01,Active,true
PHONE-000330,+91-SYN-00000330,PERSON-000096,DEVICE-000330,SyntheticTel,2023-01-01,Active,true
PHONE-000331,+91-SYN-00000331,PERSON-002517,DEVICE-000331,SyntheticTel,2023-01-01,Active,true
PHONE-000332,+91-SYN-00000332,PERSON-002279,DEVICE-000332,SyntheticTel,2023-01-01,Active,true
PHONE-000333,+91-SYN-00000333,PERSON-000538,DEVICE-000333,SyntheticTel,2023-01-01,Active,true
PHONE-000334,+91-SYN-00000334,PERSON-001544,DEVICE-000334,SyntheticTel,2023-01-01,Inactive,true
PHONE-000335,+91-SYN-00000335,PERSON-001544,DEVICE-000335,SyntheticTel,2023-01-01,Inactive,true
PHONE-000336,+91-SYN-00000336,PERSON-002873,DEVICE-000336,SyntheticTel,2023-01-01,Inactive,true
PHONE-000337,+91-SYN-00000337,PERSON-001898,DEVICE-000337,SyntheticTel,2023-01-01,Active,true
PHONE-000338,+91-SYN-00000338,PERSON-001898,DEVICE-000338,SyntheticTel,2023-01-01,Active,true
PHONE-000339,+91-SYN-00000339,PERSON-000083,DEVICE-000339,SyntheticTel,2023-01-01,Active,true
PHONE-000340,+91-SYN-00000340,PERSON-002745,DEVICE-000340,SyntheticTel,2023-01-01,Active,true
PHONE-000341,+91-SYN-00000341,PERSON-002964,DEVICE-000341,SyntheticTel,2023-01-01,Active,true
PHONE-000342,+91-SYN-00000342,PERSON-002964,DEVICE-000342,SyntheticTel,2023-01-01,Active,true
PHONE-000343,+91-SYN-00000343,PERSON-000611,DEVICE-000343,SyntheticTel,2023-01-01,Active,true
PHONE-000344,+91-SYN-00000344,PERSON-002438,DEVICE-000344,SyntheticTel,2023-01-01,Active,true
PHONE-000345,+91-SYN-00000345,PERSON-000060,DEVICE-000345,SyntheticTel,2023-01-01,Active,true
PHONE-000346,+91-SYN-00000346,PERSON-001480,DEVICE-000346,SyntheticTel,2023-01-01,Active,true
PHONE-000347,+91-SYN-00000347,PERSON-000635,DEVICE-000347,SyntheticTel,2023-01-01,Active,true
PHONE-000348,+91-SYN-00000348,PERSON-001768,DEVICE-000348,SyntheticTel,2023-01-01,Inactive,true
PHONE-000349,+91-SYN-00000349,PERSON-002847,DEVICE-000349,SyntheticTel,2023-01-01,Active,true
PHONE-000350,+91-SYN-00000350,PERSON-001847,DEVICE-000350,SyntheticTel,2023-01-01,Inactive,true
PHONE-000351,+91-SYN-00000351,PERSON-001664,DEVICE-000351,SyntheticTel,2023-01-01,Active,true
PHONE-000352,+91-SYN-00000352,PERSON-001343,DEVICE-000352,SyntheticTel,2023-01-01,Active,true
PHONE-000353,+91-SYN-00000353,PERSON-002998,DEVICE-000353,SyntheticTel,2023-01-01,Active,true
PHONE-000354,+91-SYN-00000354,PERSON-000948,DEVICE-000354,SyntheticTel,2023-01-01,Active,true
PHONE-000355,+91-SYN-00000355,PERSON-000948,DEVICE-000355,SyntheticTel,2023-01-01,Inactive,true
PHONE-000356,+91-SYN-00000356,PERSON-001315,DEVICE-000356,SyntheticTel,2023-01-01,Active,true
PHONE-000357,+91-SYN-00000357,PERSON-001315,DEVICE-000357,SyntheticTel,2023-01-01,Active,true
PHONE-000358,+91-SYN-00000358,PERSON-000904,DEVICE-000358,SyntheticTel,2023-01-01,Active,true
PHONE-000359,+91-SYN-00000359,PERSON-000106,DEVICE-000359,SyntheticTel,2023-01-01,Active,true
PHONE-000360,+91-SYN-00000360,PERSON-000697,DEVICE-000360,SyntheticTel,2023-01-01,Active,true
PHONE-000361,+91-SYN-00000361,PERSON-002715,DEVICE-000361,SyntheticTel,2023-01-01,Active,true
PHONE-000362,+91-SYN-00000362,PERSON-000919,DEVICE-000362,SyntheticTel,2023-01-01,Active,true
PHONE-000363,+91-SYN-00000363,PERSON-000132,DEVICE-000363,SyntheticTel,2023-01-01,Active,true
PHONE-000364,+91-SYN-00000364,PERSON-002653,DEVICE-000364,SyntheticTel,2023-01-01,Inactive,true
PHONE-000365,+91-SYN-00000365,PERSON-002764,DEVICE-000365,SyntheticTel,2023-01-01,Active,true
PHONE-000366,+91-SYN-00000366,PERSON-001478,DEVICE-000366,SyntheticTel,2023-01-01,Inactive,true
PHONE-000367,+91-SYN-00000367,PERSON-001478,DEVICE-000367,SyntheticTel,2023-01-01,Active,true
PHONE-000368,+91-SYN-00000368,PERSON-002507,DEVICE-000368,SyntheticTel,2023-01-01,Active,true
PHONE-000369,+91-SYN-00000369,PERSON-000676,DEVICE-000369,SyntheticTel,2023-01-01,Active,true
PHONE-000370,+91-SYN-00000370,PERSON-000393,DEVICE-000370,SyntheticTel,2023-01-01,Inactive,true
PHONE-000371,+91-SYN-00000371,PERSON-002124,DEVICE-000371,SyntheticTel,2023-01-01,Active,true
PHONE-000372,+91-SYN-00000372,PERSON-001367,DEVICE-000372,SyntheticTel,2023-01-01,Active,true
PHONE-000373,+91-SYN-00000373,PERSON-002160,DEVICE-000373,SyntheticTel,2023-01-01,Inactive,true
PHONE-000374,+91-SYN-00000374,PERSON-000507,DEVICE-000374,SyntheticTel,2023-01-01,Inactive,true
PHONE-000375,+91-SYN-00000375,PERSON-001664,DEVICE-000375,SyntheticTel,2023-01-01,Active,true
PHONE-000376,+91-SYN-00000376,PERSON-002998,DEVICE-000376,SyntheticTel,2023-01-01,Active,true
PHONE-000377,+91-SYN-00000377,PERSON-000181,DEVICE-000377,SyntheticTel,2023-01-01,Inactive,true
PHONE-000378,+91-SYN-00000378,PERSON-000181,DEVICE-000378,SyntheticTel,2023-01-01,Active,true
PHONE-000379,+91-SYN-00000379,PERSON-000948,DEVICE-000379,SyntheticTel,2023-01-01,Active,true
PHONE-000380,+91-SYN-00000380,PERSON-000948,DEVICE-000380,SyntheticTel,2023-01-01,Active,true
PHONE-000381,+91-SYN-00000381,PERSON-001315,DEVICE-000381,SyntheticTel,2023-01-01,Active,true
PHONE-000382,+91-SYN-00000382,PERSON-001315,DEVICE-000382,SyntheticTel,2023-01-01,Active,true
PHONE-000383,+91-SYN-00000383,PERSON-002757,DEVICE-000383,SyntheticTel,2023-01-01,Inactive,true
PHONE-000384,+91-SYN-00000384,PERSON-000904,DEVICE-000384,SyntheticTel,2023-01-01,Inactive,true
PHONE-000385,+91-SYN-00000385,PERSON-000697,DEVICE-000385,SyntheticTel,2023-01-01,Active,true
PHONE-000386,+91-SYN-00000386,PERSON-002715,DEVICE-000386,SyntheticTel,2023-01-01,Active,true
PHONE-000387,+91-SYN-00000387,PERSON-002715,DEVICE-000387,SyntheticTel,2023-01-01,Inactive,true
PHONE-000388,+91-SYN-00000388,PERSON-002675,DEVICE-000388,SyntheticTel,2023-01-01,Inactive,true
PHONE-000389,+91-SYN-00000389,PERSON-001343,DEVICE-000389,SyntheticTel,2023-01-01,Active,true
PHONE-000390,+91-SYN-00000390,PERSON-002998,DEVICE-000390,SyntheticTel,2023-01-01,Active,true
PHONE-000391,+91-SYN-00000391,PERSON-002835,DEVICE-000391,SyntheticTel,2023-01-01,Active,true
PHONE-000392,+91-SYN-00000392,PERSON-002835,DEVICE-000392,SyntheticTel,2023-01-01,Active,true
PHONE-000393,+91-SYN-00000393,PERSON-002757,DEVICE-000393,SyntheticTel,2023-01-01,Inactive,true
PHONE-000394,+91-SYN-00000394,PERSON-000584,DEVICE-000394,SyntheticTel,2023-01-01,Inactive,true
PHONE-000395,+91-SYN-00000395,PERSON-000697,DEVICE-000395,SyntheticTel,2023-01-01,Inactive,true
PHONE-000396,+91-SYN-00000396,PERSON-002715,DEVICE-000396,SyntheticTel,2023-01-01,Active,true
PHONE-000397,+91-SYN-00000397,PERSON-000146,DEVICE-000397,SyntheticTel,2023-01-01,Active,true
PHONE-000398,+91-SYN-00000398,PERSON-001667,DEVICE-000398,SyntheticTel,2023-01-01,Inactive,true
PHONE-000399,+91-SYN-00000399,PERSON-002279,DEVICE-000399,SyntheticTel,2023-01-01,Active,true
PHONE-000400,+91-SYN-00000400,PERSON-001558,DEVICE-000400,SyntheticTel,2023-01-01,Active,true
PHONE-000401,+91-SYN-00000401,PERSON-000351,DEVICE-000401,SyntheticTel,2023-01-01,Active,true
PHONE-000402,+91-SYN-00000402,PERSON-002750,DEVICE-000402,SyntheticTel,2023-01-01,Active,true
PHONE-000403,+91-SYN-00000403,PERSON-001041,DEVICE-000403,SyntheticTel,2023-01-01,Inactive,true
PHONE-000404,+91-SYN-00000404,PERSON-001670,DEVICE-000404,SyntheticTel,2023-01-01,Inactive,true
PHONE-000405,+91-SYN-00000405,PERSON-000916,DEVICE-000405,SyntheticTel,2023-01-01,Active,true
PHONE-000406,+91-SYN-00000406,PERSON-000916,DEVICE-000406,SyntheticTel,2023-01-01,Active,true
PHONE-000407,+91-SYN-00000407,PERSON-000238,DEVICE-000407,SyntheticTel,2023-01-01,Inactive,true
PHONE-000408,+91-SYN-00000408,PERSON-001112,DEVICE-000408,SyntheticTel,2023-01-01,Inactive,true
PHONE-000409,+91-SYN-00000409,PERSON-001112,DEVICE-000409,SyntheticTel,2023-01-01,Inactive,true
PHONE-000410,+91-SYN-00000410,PERSON-000950,DEVICE-000410,SyntheticTel,2023-01-01,Active,true
PHONE-000411,+91-SYN-00000411,PERSON-002017,DEVICE-000411,SyntheticTel,2023-01-01,Active,true
PHONE-000412,+91-SYN-00000412,PERSON-002017,DEVICE-000412,SyntheticTel,2023-01-01,Active,true
PHONE-000413,+91-SYN-00000413,PERSON-002114,DEVICE-000413,SyntheticTel,2023-01-01,Active,true
PHONE-000414,+91-SYN-00000414,PERSON-002114,DEVICE-000414,SyntheticTel,2023-01-01,Active,true
PHONE-000415,+91-SYN-00000415,PERSON-000195,DEVICE-000415,SyntheticTel,2023-01-01,Active,true
PHONE-000416,+91-SYN-00000416,PERSON-000195,DEVICE-000416,SyntheticTel,2023-01-01,Active,true
PHONE-000417,+91-SYN-00000417,PERSON-001547,DEVICE-000417,SyntheticTel,2023-01-01,Inactive,true
PHONE-000418,+91-SYN-00000418,PERSON-001807,DEVICE-000418,SyntheticTel,2023-01-01,Inactive,true
PHONE-000419,+91-SYN-00000419,PERSON-000092,DEVICE-000419,SyntheticTel,2023-01-01,Active,true
PHONE-000420,+91-SYN-00000420,PERSON-002920,DEVICE-000420,SyntheticTel,2023-01-01,Active,true
PHONE-000421,+91-SYN-00000421,PERSON-002920,DEVICE-000421,SyntheticTel,2023-01-01,Inactive,true
PHONE-000422,+91-SYN-00000422,PERSON-000470,DEVICE-000422,SyntheticTel,2023-01-01,Active,true
PHONE-000423,+91-SYN-00000423,PERSON-000139,DEVICE-000423,SyntheticTel,2023-01-01,Inactive,true
PHONE-000424,+91-SYN-00000424,PERSON-001455,DEVICE-000424,SyntheticTel,2023-01-01,Inactive,true
PHONE-000425,+91-SYN-00000425,PERSON-001124,DEVICE-000425,SyntheticTel,2023-01-01,Active,true
PHONE-000426,+91-SYN-00000426,PERSON-000195,DEVICE-000426,SyntheticTel,2023-01-01,Active,true
PHONE-000427,+91-SYN-00000427,PERSON-001212,DEVICE-000427,SyntheticTel,2023-01-01,Active,true
PHONE-000428,+91-SYN-00000428,PERSON-000540,DEVICE-000428,SyntheticTel,2023-01-01,Active,true
PHONE-000429,+91-SYN-00000429,PERSON-001474,DEVICE-000429,SyntheticTel,2023-01-01,Inactive,true
PHONE-000430,+91-SYN-00000430,PERSON-001474,DEVICE-000430,SyntheticTel,2023-01-01,Inactive,true
PHONE-000431,+91-SYN-00000431,PERSON-001115,DEVICE-000431,SyntheticTel,2023-01-01,Inactive,true
PHONE-000432,+91-SYN-00000432,PERSON-001262,DEVICE-000432,SyntheticTel,2023-01-01,Inactive,true
PHONE-000433,+91-SYN-00000433,PERSON-001610,DEVICE-000433,SyntheticTel,2023-01-01,Inactive,true
PHONE-000434,+91-SYN-00000434,PERSON-000267,DEVICE-000434,SyntheticTel,2023-01-01,Active,true
PHONE-000435,+91-SYN-00000435,PERSON-000792,DEVICE-000435,SyntheticTel,2023-01-01,Active,true
PHONE-000436,+91-SYN-00000436,PERSON-002900,DEVICE-000436,SyntheticTel,2023-01-01,Active,true
PHONE-000437,+91-SYN-00000437,PERSON-002618,DEVICE-000437,SyntheticTel,2023-01-01,Active,true
PHONE-000438,+91-SYN-00000438,PERSON-001757,DEVICE-000438,SyntheticTel,2023-01-01,Active,true
PHONE-000439,+91-SYN-00000439,PERSON-002275,DEVICE-000439,SyntheticTel,2023-01-01,Active,true
PHONE-000440,+91-SYN-00000440,PERSON-002331,DEVICE-000440,SyntheticTel,2023-01-01,Active,true
PHONE-000441,+91-SYN-00000441,PERSON-002331,DEVICE-000441,SyntheticTel,2023-01-01,Inactive,true
PHONE-000442,+91-SYN-00000442,PERSON-000979,DEVICE-000442,SyntheticTel,2023-01-01,Active,true
PHONE-000443,+91-SYN-00000443,PERSON-000979,DEVICE-000443,SyntheticTel,2023-01-01,Inactive,true
PHONE-000444,+91-SYN-00000444,PERSON-001668,DEVICE-000444,SyntheticTel,2023-01-01,Inactive,true
PHONE-000445,+91-SYN-00000445,PERSON-001043,DEVICE-000445,SyntheticTel,2023-01-01,Active,true
PHONE-000446,+91-SYN-00000446,PERSON-002499,DEVICE-000446,SyntheticTel,2023-01-01,Active,true
PHONE-000447,+91-SYN-00000447,PERSON-001397,DEVICE-000447,SyntheticTel,2023-01-01,Active,true
PHONE-000448,+91-SYN-00000448,PERSON-002689,DEVICE-000448,SyntheticTel,2023-01-01,Active,true
PHONE-000449,+91-SYN-00000449,PERSON-001423,DEVICE-000449,SyntheticTel,2023-01-01,Inactive,true
PHONE-000450,+91-SYN-00000450,PERSON-000479,DEVICE-000450,SyntheticTel,2023-01-01,Active,true
PHONE-000451,+91-SYN-00000451,PERSON-000081,DEVICE-000451,SyntheticTel,2023-01-01,Active,true
PHONE-000452,+91-SYN-00000452,PERSON-001259,DEVICE-000452,SyntheticTel,2023-01-01,Inactive,true
PHONE-000453,+91-SYN-00000453,PERSON-000850,DEVICE-000453,SyntheticTel,2023-01-01,Inactive,true
PHONE-000454,+91-SYN-00000454,PERSON-001861,DEVICE-000454,SyntheticTel,2023-01-01,Active,true
PHONE-000455,+91-SYN-00000455,PERSON-002574,DEVICE-000455,SyntheticTel,2023-01-01,Active,true
PHONE-000456,+91-SYN-00000456,PERSON-002574,DEVICE-000456,SyntheticTel,2023-01-01,Inactive,true
PHONE-000457,+91-SYN-00000457,PERSON-000063,DEVICE-000457,SyntheticTel,2023-01-01,Active,true
PHONE-000458,+91-SYN-00000458,PERSON-000863,DEVICE-000458,SyntheticTel,2023-01-01,Inactive,true
PHONE-000459,+91-SYN-00000459,PERSON-000863,DEVICE-000459,SyntheticTel,2023-01-01,Inactive,true
PHONE-000460,+91-SYN-00000460,PERSON-002757,DEVICE-000460,SyntheticTel,2023-01-01,Active,true
PHONE-000461,+91-SYN-00000461,PERSON-001664,DEVICE-000461,SyntheticTel,2023-01-01,Inactive,true
PHONE-000462,+91-SYN-00000462,PERSON-002675,DEVICE-000462,SyntheticTel,2023-01-01,Active,true
PHONE-000463,+91-SYN-00000463,PERSON-002998,DEVICE-000463,SyntheticTel,2023-01-01,Inactive,true
PHONE-000464,+91-SYN-00000464,PERSON-001507,DEVICE-000464,SyntheticTel,2023-01-01,Active,true
PHONE-000465,+91-SYN-00000465,PERSON-001507,DEVICE-000465,SyntheticTel,2023-01-01,Inactive,true
PHONE-000466,+91-SYN-00000466,PERSON-001315,DEVICE-000466,SyntheticTel,2023-01-01,Active,true
PHONE-000467,+91-SYN-00000467,PERSON-001315,DEVICE-000467,SyntheticTel,2023-01-01,Active,true
PHONE-000468,+91-SYN-00000468,PERSON-000576,DEVICE-000468,SyntheticTel,2023-01-01,Active,true
PHONE-000469,+91-SYN-00000469,PERSON-000904,DEVICE-000469,SyntheticTel,2023-01-01,Active,true
PHONE-000470,+91-SYN-00000470,PERSON-000904,DEVICE-000470,SyntheticTel,2023-01-01,Inactive,true
PHONE-000471,+91-SYN-00000471,PERSON-000106,DEVICE-000471,SyntheticTel,2023-01-01,Active,true
PHONE-000472,+91-SYN-00000472,PERSON-000230,DEVICE-000472,SyntheticTel,2023-01-01,Inactive,true
PHONE-000473,+91-SYN-00000473,PERSON-000584,DEVICE-000473,SyntheticTel,2023-01-01,Active,true
PHONE-000474,+91-SYN-00000474,PERSON-002954,DEVICE-000474,SyntheticTel,2023-01-01,Active,true
PHONE-000475,+91-SYN-00000475,PERSON-000175,DEVICE-000475,SyntheticTel,2023-01-01,Inactive,true
