account_id,account_number,account_type,bank_name,holder_person_id,holder_organization_id,ifsc,status,case_id
ACC00298,756856697058,Current,Harbor Union Bank,P00534,,HUBK0635194,Active,C0037
ACC00299,23253893502113,Savings,Pioneer Urban Bank,P00536,,HUBK0982452,Active,C0037
ACC00300,41414997603115,Savings,Evergreen Finance Bank,P00543,,HUBK0413635,Active,C0037
ACC00301,7775749099580320,Savings,Cedar National Bank,P00546,,HUBK0923587,Inactive,C0037
ACC00302,331155804631,Current,Riverview Commercial Bank,P00547,,HUBK0865451,Active,C0037
ACC00303,76329359330485,Current,Summit Cooperative Bank,P00548,,HUBK0836894,Active,C0037
ACC00304,1522958784733016,Savings,Riverview Commercial Bank,P00550,,HUBK0983805,Active,C0037
ACC00305,7383640194228660,Current,Summit Cooperative Bank,P00551,,HUBK0680118,Inactive,C0037
ACC00306,1729436289935,Savings,Evergreen Finance Bank,P00554,,HUBK0676927,Active,C0037
ACC00307,10517480941583,Savings,Pioneer Urban Bank,,O0021,HUBK0293516,Active,C0037
ACC00308,329606573577,Savings,Evergreen Finance Bank,P00556,,HUBK0177642,Active,C0038
ACC00309,3836983728681,Savings,Harbor Union Bank,P00557,,HUBK0083260,Active,C0038
ACC00310,3168793836,Savings,Harbor Union Bank,P00558,,HUBK0919426,Inactive,C0038
ACC00311,429704579212792,Savings,Riverview Commercial Bank,P00559,,HUBK0531853,Active,C0038
ACC00312,462134620993,Savings,Evergreen Finance Bank,P00560,,HUBK0884248,Active,C0038
ACC00313,284913578335458,Savings,Cedar National Bank,P00561,,HUBK0263741,Inactive,C0038
ACC00314,61212262045460,Current,Summit Cooperative Bank,P00562,,HUBK0210796,Active,C0038
ACC00315,584486394730,Current,Cedar National Bank,P00565,,HUBK0438187,Active,C0038
ACC00316,4244345578308,Current,Pioneer Urban Bank,P00566,,HUBK0255664,Inactive,C0038
ACC00317,254527177373,Current,Pioneer Urban Bank,P00567,,HUBK0240014,Active,C0038
ACC00318,5180271419550,Savings,Summit Cooperative Bank,P00570,,HUBK0469314,Inactive,C0038
ACC00319,649077743787,Current,Evergreen Finance Bank,P00571,,HUBK0142899,Active,C0038
ACC00320,913360172013,Savings,Evergreen Finance Bank,P00573,,HUBK0922758,Active,C0038
ACC00321,684621198416,Savings,Pioneer Urban Bank,P00574,,HUBK0391644,Active,C0039
ACC00322,672569150682146,Current,Pioneer Urban Bank,P00575,,HUBK0229639,Active,C0039
ACC00323,341477149176,Current,Pioneer Urban Bank,P00576,,HUBK0973115,Active,C0039
ACC00324,7129719189497,Current,Summit Cooperative Bank,P00577,,HUBK0478758,Active,C0039
ACC00325,1347756115812,Current,Harbor Union Bank,P00579,,HUBK0832018,Active,C0039
ACC00326,98586174607894,Savings,Harbor Union Bank,P00580,,HUBK0608529,Active,C0039
ACC00327,508759978272614,Current,Cedar National Bank,P00582,,HUBK0038768,Active,C0040
ACC00328,3336478151063,Current,Evergreen Finance Bank,P00583,,HUBK0004520,Active,C0040
ACC00329,5387446414873554,Current,Summit Cooperative Bank,P00584,,HUBK0798949,Active,C0040
ACC00330,3628957388341669,Savings,Summit Cooperative Bank,P00585,,HUBK0780077,Inactive,C0040
ACC00331,610441622613,Current,Cedar National Bank,P00586,,HUBK0914830,Active,C0040
ACC00332,772203287443058,Savings,Harbor Union Bank,P00589,,HUBK0321422,Active,C0040
ACC00333,9586924157287,Current,Cedar National Bank,P00590,,HUBK0727506,Active,C0040
ACC00334,7489485305773,Savings,Evergreen Finance Bank,P00591,,HUBK0728724,Active,C0040
ACC00335,455497047215442,Current,Summit Cooperative Bank,P00595,,HUBK0173331,Active,C0041
ACC00336,452662163886,Savings,Harbor Union Bank,P00596,,HUBK0777805,Active,C0041
ACC00337,280303490817,Current,Harbor Union Bank,P00598,,HUBK0262862,Active,C0042
ACC00338,1519920222030,Savings,Harbor Union Bank,P00601,,HUBK0612053,Active,C0043
ACC00339,606867525644,Savings,Pioneer Urban Bank,P00604,,HUBK0714673,Active,C0043
ACC00340,1807506535709,Current,Summit Cooperative Bank,P00606,,HUBK0292133,Active,C0043
ACC00341,736583883368876,Savings,Evergreen Finance Bank,P00612,,HUBK0549727,Active,C0044
ACC00342,5248945727097,Savings,Evergreen Finance Bank,,O0025,HUBK0893101,Active,C0044
ACC00343,365822816653,Current,Riverview Commercial Bank,P00237,,HUBK0387638,Active,C0045
ACC00344,371813586743910,Current,Cedar National Bank,P00613,,HUBK0019770,Active,C0045
ACC00345,611583307143433,Current,Pioneer Urban Bank,P00614,,HUBK0869782,Active,C0045
ACC00346,7180890189548,Current,Summit Cooperative Bank,P00615,,HUBK0904805,Active,C0045
ACC00347,434255216386456,Current,Evergreen Finance Bank,P00616,,HUBK0009749,Active,C0045
ACC00348,37113437333530,Current,Summit Cooperative Bank,P00617,,HUBK0247013,Active,C0045
ACC00349,86454956856414,Current,Cedar National Bank,P00621,,HUBK0276131,Active,C0045
ACC00350,3662078265111916,Current,Cedar National Bank,P00622,,HUBK0981732,Active,C0045
ACC00351,2815046854004919,Current,Riverview Commercial Bank,P00626,,HUBK0703616,Active,C0045
ACC00352,870089949553479,Current,Summit Cooperative Bank,P00627,,HUBK0366607,Active,C0045
ACC00353,27061570801993,Current,Pioneer Urban Bank,P00629,,HUBK0439631,Inactive,C0045
ACC00354,123593464970874,Current,Riverview Commercial Bank,P00630,,HUBK0194610,Active,C0045
ACC00355,774893913255748,Current,Harbor Union Bank,P00631,,HUBK0026071,Active,C0045
ACC00356,8005599761764,Savings,Pioneer Urban Bank,P00633,,HUBK0186040,Active,C0045
ACC00357,818959636949069,Current,Cedar National Bank,P00634,,HUBK0859662,Active,C0045
ACC00358,235339510678610,Current,Harbor Union Bank,P00638,,HUBK0618703,Active,C0045
ACC00359,2539030139829,Savings,Summit Cooperative Bank,P00639,,HUBK0411314,Active,C0045
ACC00360,1633333380295,Savings,Riverview Commercial Bank,P00640,,HUBK0241405,Active,C0045
ACC00361,2183546902987810,Savings,Summit Cooperative Bank,P00641,,HUBK0333061,Active,C0045
ACC00362,3664081879239427,Current,Harbor Union Bank,P00643,,HUBK0544900,Active,C0046
ACC00363,9789687174911,Current,Harbor Union Bank,P00644,,HUBK0200541,Active,C0046
ACC00364,602310911476507,Savings,Riverview Commercial Bank,P00646,,HUBK0582131,Active,C0046
ACC00365,390243473158223,Savings,Evergreen Finance Bank,P00647,,HUBK0492606,Inactive,C0046
ACC00366,227776348179,Savings,Evergreen Finance Bank,P00648,,HUBK0376080,Active,C0046
ACC00367,7004627889865,Savings,Harbor Union Bank,P00649,,HUBK0980814,Active,C0046
ACC00368,696106083962610,Savings,Evergreen Finance Bank,P00651,,HUBK0385046,Active,C0046
ACC00369,1857059060154400,Savings,Riverview Commercial Bank,P00652,,HUBK0130083,Active,C0046
ACC00370,351184726769,Current,Cedar National Bank,P00653,,HUBK0365555,Inactive,C0046
ACC00371,5221527383984,Savings,Evergreen Finance Bank,P00654,,HUBK0145833,Active,C0046
ACC00372,4492123566099830,Current,Evergreen Finance Bank,P00656,,HUBK0503725,Active,C0046
ACC00373,392311431204189,Savings,Evergreen Finance Bank,P00657,,HUBK0819416,Active,C0046
ACC00374,8927743019232,Savings,Evergreen Finance Bank,P00659,,HUBK0950999,Active,C0046
ACC00375,7187832618401557,Current,Riverview Commercial Bank,P00664,,HUBK0043820,Active,C0046
ACC00376,8708340690087261,Current,Riverview Commercial Bank,,O0027,HUBK0635025,Active,C0046
ACC00377,718391398648796,Savings,Cedar National Bank,P00665,,HUBK0770512,Active,C0047
ACC00378,75769711635500,Savings,Summit Cooperative Bank,P00667,,HUBK0855399,Active,C0047
ACC00379,8369277779551362,Savings,Pioneer Urban Bank,P00668,,HUBK0879807,Active,C0047
ACC00380,411873320925,Savings,Pioneer Urban Bank,P00669,,HUBK0022231,Active,C0047
ACC00381,487832448549876,Current,Summit Cooperative Bank,P00252,,HUBK0398671,Active,C0049
ACC00382,8145930142248997,Current,Riverview Commercial Bank,P00600,,HUBK0146345,Active,C0050
ACC00383,417837793175,Savings,Cedar National Bank,P00673,,HUBK0439191,Inactive,C0050
ACC00384,6660443198367,Current,Evergreen Finance Bank,P00674,,HUBK0663369,Active,C0050
ACC00385,258684933287346,Current,Evergreen Finance Bank,P00675,,HUBK0512168,Active,C0050
ACC00386,654767533701,Savings,Pioneer Urban Bank,P00676,,HUBK0878192,Active,C0050
ACC00387,7036013984335,Current,Cedar National Bank,P00677,,HUBK0466245,Active,C0050
ACC00388,41823780906696,Savings,Riverview Commercial Bank,P00678,,HUBK0347024,Active,C0050
ACC00389,6625000916281,Savings,Evergreen Finance Bank,P00680,,HUBK0681796,Inactive,C0050
ACC00390,17743525984956,Savings,Evergreen Finance Bank,P00681,,HUBK0893684,Active,C0050
ACC00391,324357921325,Savings,Harbor Union Bank,P00682,,HUBK0728814,Active,C0050
ACC00392,558214304288,Savings,Pioneer Urban Bank,P00683,,HUBK0348449,Active,C0050
ACC00393,556173013847,Current,Harbor Union Bank,P00685,,HUBK0703162,Active,C0050
ACC00394,43078455597051,Current,Pioneer Urban Bank,P00690,,HUBK0464114,Active,C0050
ACC00395,2751871807436,Current,Cedar National Bank,P00691,,HUBK0894976,Active,C0050
ACC00396,203685288775,Savings,Harbor Union Bank,P00692,,HUBK0249421,Active,C0050
ACC00397,223828206134107,Current,Pioneer Urban Bank,P00696,,HUBK0622037,Active,C0051
ACC00398,1675645755911202,Savings,Cedar National Bank,P00698,,HUBK0638275,Active,C0051
ACC00399,16142843925100,Current,Pioneer Urban Bank,P00700,,HUBK0792826,Active,C0051
ACC00400,3732052954163438,Current,Evergreen Finance Bank,P00701,,HUBK0634580,Active,C0051
ACC00401,9497046081843321,Savings,Cedar National Bank,P00707,,HUBK0611982,Active,C0052
ACC00402,11512153447905,Current,Harbor Union Bank,P00708,,HUBK0038074,Active,C0052
ACC00403,69195879719,Current,Riverview Commercial Bank,P00709,,HUBK0961002,Active,C0052
ACC00404,8269736761430404,Savings,Harbor Union Bank,P00714,,HUBK0788433,Active,C0052
ACC00405,559349661500138,Current,Pioneer Urban Bank,P00715,,HUBK0142804,Active,C0052
ACC00406,733876108712,Savings,Pioneer Urban Bank,P00716,,HUBK0553306,Active,C0052
ACC00407,90870250591549,Current,Cedar National Bank,P00717,,HUBK0613645,Active,C0052
ACC00408,31902421543691,Current,Evergreen Finance Bank,P00720,,HUBK0306050,Active,C0052
ACC00409,9297544961402,Current,Harbor Union Bank,P00722,,HUBK0298307,Active,C0052
ACC00410,7701031422182627,Current,Pioneer Urban Bank,P00724,,HUBK0373242,Active,C0052
ACC00411,850672308408619,Savings,Harbor Union Bank,P00725,,HUBK0265748,Active,C0052
ACC00412,5368562542956121,Current,Summit Cooperative Bank,P00726,,HUBK0044715,Active,C0053
ACC00413,8055908722138888,Savings,Evergreen Finance Bank,P00728,,HUBK0774645,Active,C0054
ACC00414,519921309267713,Savings,Pioneer Urban Bank,P00729,,HUBK0485896,Active,C0054
ACC00415,5150343550736270,Current,Cedar National Bank,P00730,,HUBK0815169,Active,C0054
ACC00416,6694415843024,Current,Summit Cooperative Bank,P00732,,HUBK0687406,Active,C0054
ACC00417,1051307371060,Current,Cedar National Bank,P00733,,HUBK0046987,Active,C0054
ACC00418,8520991039450532,Savings,Riverview Commercial Bank,P00734,,HUBK0887817,Active,C0054
ACC00419,153175433382,Current,Harbor Union Bank,P00735,,HUBK0277006,Active,C0054
ACC00420,237794775623,Savings,Harbor Union Bank,P00736,,HUBK0832760,Active,C0054
ACC00421,8747690873054,Savings,Cedar National Bank,P00737,,HUBK0608816,Active,C0054
ACC00422,731642293229,Savings,Harbor Union Bank,P00738,,HUBK0611494,Active,C0054
ACC00423,631738088811320,Savings,Summit Cooperative Bank,P00739,,HUBK0906373,Active,C0054
ACC00424,16453131536191,Savings,Summit Cooperative Bank,P00740,,HUBK0963819,Active,C0054
ACC00425,52286910036924,Savings,Pioneer Urban Bank,P00741,,HUBK0654786,Active,C0054
ACC00426,245569135796492,Savings,Evergreen Finance Bank,P00742,,HUBK0513085,Active,C0054
ACC00427,818942368748,Current,Cedar National Bank,P00743,,HUBK0526503,Active,C0054
ACC00428,7856763962621555,Savings,Harbor Union Bank,P00744,,HUBK0924176,Active,C0054
ACC00429,488535327905494,Savings,Riverview Commercial Bank,P00745,,HUBK0852642,Active,C0055
ACC00430,2768424535265,Savings,Summit Cooperative Bank,P00747,,HUBK0167075,Active,C0055
ACC00431,839926272248,Current,Pioneer Urban Bank,P00748,,HUBK0908739,Active,C0055
ACC00432,492873241394629,Savings,Riverview Commercial Bank,P00749,,HUBK0575614,Active,C0055
ACC00433,4332090451027,Savings,Harbor Union Bank,P00750,,HUBK0307736,Active,C0055
ACC00434,378185763165,Savings,Summit Cooperative Bank,P00755,,HUBK0881072,Active,C0056
ACC00435,6409646213457,Savings,Harbor Union Bank,P00756,,HUBK0727532,Active,C0056
ACC00436,1899732967945,Current,Riverview Commercial Bank,P00757,,HUBK0586499,Active,C0056
ACC00437,3867181074624679,Current,Pioneer Urban Bank,P00760,,HUBK0558142,Active,C0056
ACC00438,799125321468052,Savings,Riverview Commercial Bank,P00761,,HUBK0120171,Active,C0056
ACC00439,52443952337540,Savings,Cedar National Bank,P00763,,HUBK0587809,Active,C0056
ACC00440,147217503410,Current,Cedar National Bank,P00764,,HUBK0276716,Active,C0056
ACC00441,570560648453,Current,Evergreen Finance Bank,P00766,,HUBK0092485,Active,C0056
ACC00442,6207327909542,Current,Evergreen Finance Bank,P00767,,HUBK0783456,Active,C0056
ACC00443,780273494966023,Savings,Harbor Union Bank,P00768,,HUBK0963743,Active,C0056
ACC00444,2110142658552,Savings,Cedar National Bank,P00770,,HUBK0568171,Inactive,C0056
ACC00445,8116365167726,Current,Riverview Commercial Bank,P00771,,HUBK0100872,Active,C0056
ACC00446,5597031860535,Current,Harbor Union Bank,P00772,,HUBK0530209,Active,C0057
ACC00447,933511498381,Savings,Harbor Union Bank,P00773,,HUBK0232457,Active,C0057
ACC00448,85568405002160,Savings,Evergreen Finance Bank,P00775,,HUBK0547675,Active,C0057
ACC00449,186896256286626,Savings,Pioneer Urban Bank,P00776,,HUBK0802643,Active,C0057
ACC00450,91947772845,Current,Harbor Union Bank,P00777,,HUBK0805390,Active,C0057
ACC00451,61888540756290,Current,Cedar National Bank,P00778,,HUBK0804642,Active,C0057
ACC00452,833033001583,Current,Cedar National Bank,P00779,,HUBK0998720,Active,C0057
ACC00453,4090008791259,Current,Evergreen Finance Bank,P00780,,HUBK0241362,Active,C0057
ACC00454,850800425185990,Savings,Cedar National Bank,P00781,,HUBK0359451,Active,C0057
ACC00455,27304172752,Savings,Cedar National Bank,P00783,,HUBK0817065,Active,C0057
ACC00456,822489281299,Current,Pioneer Urban Bank,P00784,,HUBK0711070,Active,C0057
ACC00457,754867212598527,Current,Harbor Union Bank,P00785,,HUBK0747429,Active,C0057
ACC00458,354625556759,Current,Evergreen Finance Bank,P00786,,HUBK0052217,Inactive,C0057
ACC00459,7269114248780073,Current,Cedar National Bank,P00789,,HUBK0268044,Active,C0057
ACC00460,8495481379375,Current,Riverview Commercial Bank,P00791,,HUBK0668773,Active,C0057
ACC00461,202151419605,Current,Summit Cooperative Bank,P00792,,HUBK0958446,Active,C0057
ACC00462,44632447070991,Savings,Summit Cooperative Bank,P00794,,HUBK0027922,Active,C0057
ACC00463,8479137725237,Current,Cedar National Bank,P00795,,HUBK0193056,Active,C0057
ACC00464,157107996967,Savings,Harbor Union Bank,P00796,,HUBK0859883,Active,C0057
ACC00465,214402301194,Current,Harbor Union Bank,P00797,,HUBK0135169,Active,C0057
ACC00466,320338493291825,Savings,Harbor Union Bank,P00798,,HUBK0859000,Active,C0057
ACC00467,7573449443647,Savings,Riverview Commercial Bank,P00799,,HUBK0943217,Active,C0057
ACC00468,978221241532739,Savings,Riverview Commercial Bank,P00801,,HUBK0814044,Active,C0057
ACC00469,607209344002,Savings,Evergreen Finance Bank,P00802,,HUBK0022163,Active,C0057
ACC00470,9759452509281816,Current,Pioneer Urban Bank,P00804,,HUBK0446385,Active,C0057
ACC00471,869729914091,Savings,Harbor Union Bank,P00805,,HUBK0128803,Active,C0058
ACC00472,20061541896,Current,Pioneer Urban Bank,P00806,,HUBK0967186,Active,C0058
ACC00473,599541310646,Savings,Pioneer Urban Bank,P00807,,HUBK0840873,Active,C0058
ACC00474,254736847108471,Current,Cedar National Bank,P00808,,HUBK0890053,Active,C0058
ACC00475,976078674453,Current,Riverview Commercial Bank,P00811,,HUBK0004329,Active,C0058
ACC00476,5502837241424,Savings,Cedar National Bank,P00816,,HUBK0100083,Active,C0058
ACC00477,30094647527,Savings,Evergreen Finance Bank,P00817,,HUBK0924184,Active,C0058
ACC00478,700488819724661,Current,Pioneer Urban Bank,P00819,,HUBK0315359,Active,C0058
ACC00479,62548291625126,Current,Cedar National Bank,P00822,,HUBK0986557,Active,C0058
ACC00480,6328443991418,Current,Harbor Union Bank,P00823,,HUBK0470526,Active,C0058
ACC00481,302952713622746,Savings,Cedar National Bank,P00824,,HUBK0143918,Active,C0058
ACC00482,492303116117350,Current,Summit Cooperative Bank,P00826,,HUBK0244329,Active,C0059
ACC00483,6299719040300,Savings,Pioneer Urban Bank,P00828,,HUBK0439251,Active,C0059
ACC00484,962988133664840,Current,Evergreen Finance Bank,P00830,,HUBK0333013,Active,C0059
ACC00485,487049484343775,Current,Riverview Commercial Bank,P00831,,HUBK0570088,Active,C0059
ACC00486,500803365491,Current,Summit Cooperative Bank,P00833,,HUBK0042809,Active,C0059
ACC00487,3282027672271,Current,Harbor Union Bank,P00834,,HUBK0258692,Active,C0059
ACC00488,1012784658547,Current,Cedar National Bank,P00835,,HUBK0840663,Active,C0059
ACC00489,36412504834028,Savings,Pioneer Urban Bank,P00836,,HUBK0450474,Inactive,C0059
ACC00490,2365437209288751,Savings,Cedar National Bank,P00837,,HUBK0367376,Active,C0059
ACC00491,24212312525753,Current,Harbor Union Bank,P00839,,HUBK0280759,Active,C0059
ACC00492,329402941672,Savings,Harbor Union Bank,P00841,,HUBK0305699,Active,C0059
ACC00493,6903811036496,Current,Summit Cooperative Bank,P00842,,HUBK0569211,Active,C0059
ACC00494,8551238627109532,Savings,Riverview Commercial Bank,P00845,,HUBK0818970,Active,C0059
ACC00495,93358559477729,Savings,Cedar National Bank,P00847,,HUBK0836807,Active,C0059
ACC00496,353335953407009,Savings,Riverview Commercial Bank,P00851,,HUBK0212110,Active,C0060
ACC00497,26661252369460,Current,Riverview Commercial Bank,P00854,,HUBK0418098,Active,C0060
ACC00498,36239862904398,Savings,Cedar National Bank,P00855,,HUBK0798546,Active,C0060
ACC00499,3770831620657929,Current,Cedar National Bank,P00856,,HUBK0136587,Active,C0060
ACC00500,960302377965,Current,Summit Cooperative Bank,P00859,,HUBK0222678,Active,C0060
ACC00501,761017624020,Savings,Riverview Commercial Bank,P00860,,HUBK0871952,Inactive,C0060
ACC00502,3156997362392,Current,Harbor Union Bank,P00861,,HUBK0811604,Active,C0060
ACC00503,45175038089436,Savings,Harbor Union Bank,P00862,,HUBK0825086,Active,C0060
ACC00504,2967613461570409,Current,Riverview Commercial Bank,P00865,,HUBK0574405,Inactive,C0060
ACC00505,8483182209994,Savings,Summit Cooperative Bank,P00866,,HUBK0632734,Active,C0060
ACC00506,2702283847834585,Savings,Cedar National Bank,P00868,,HUBK0200162,Active,C0060
ACC00507,9177951147687955,Savings,Cedar National Bank,P00869,,HUBK0649932,Active,C0060
ACC00508,589071550114,Current,Evergreen Finance Bank,P00870,,HUBK0933681,Active,C0060
ACC00509,264716521932980,Savings,Pioneer Urban Bank,P00872,,HUBK0862808,Active,C0060
ACC00510,48970217624609,Current,Cedar National Bank,P00875,,HUBK0657377,Active,C0061
ACC00511,2281081912344082,Savings,Summit Cooperative Bank,P00879,,HUBK0590472,Active,C0061
ACC00512,708269174569,Savings,Summit Cooperative Bank,P00880,,HUBK0768970,Active,C0061
ACC00513,3519935916643,Current,Cedar National Bank,P00881,,HUBK0080016,Active,C0061
ACC00514,837080440297255,Current,Cedar National Bank,P00882,,HUBK0892206,Active,C0061
ACC00515,516878560026,Savings,Riverview Commercial Bank,P00883,,HUBK0598817,Active,C0061
ACC00516,76047978126446,Current,Evergreen Finance Bank,P00885,,HUBK0396377,Active,C0061
ACC00517,8909217592124479,Savings,Harbor Union Bank,P00886,,HUBK0689234,Inactive,C0061
ACC00518,731218409272908,Savings,Riverview Commercial Bank,P00887,,HUBK0445390,Active,C0061
ACC00519,182777327010,Savings,Cedar National Bank,P00888,,HUBK0747046,Active,C0061
ACC00520,56058295901056,Current,Harbor Union Bank,P00889,,HUBK0359908,Active,C0061
