event_id,event_type,title,timestamp,location_id,case_id,description,evidence_id
EV00171,Observation,Observation involving Nikhil Bhat,2024-06-15T19:43:51,L0258,C0017,Observation activity observed in connection with burglary investigation CASE-2026-0017.,E05951
EV00172,Surveillance,Surveillance involving Anushka Verma,2024-07-11T07:48:47,L0219,C0018,Surveillance activity observed in connection with procurement fraud investigation CASE-2026-0018.,nan
EV00173,Vehicle Movement,Vehicle Movement involving Dev Pillai,2024-04-05T04:01:21,L0219,C0018,Vehicle Movement activity observed in connection with procurement fraud investigation CASE-2026-0018.,nan
EV00174,Transaction,Transaction involving Ritesh Iyer,2024-08-10T13:40:04,L0302,C0018,Transaction activity observed in connection with procurement fraud investigation CASE-2026-0018.,nan
EV00175,Interview,Interview involving Sneha Kulkarni,2024-07-31T05:23:47,L0183,C0018,Interview activity observed in connection with procurement fraud investigation CASE-2026-0018.,nan
EV00176,Transaction,Transaction involving Mohit Nair,2024-04-29T02:32:34,L0246,C0018,Transaction activity observed in connection with procurement fraud investigation CASE-2026-0018.,nan
EV00177,Meeting,Meeting involving Harsh Mehta,2024-04-26T15:46:17,L0302,C0018,Meeting activity observed in connection with procurement fraud investigation CASE-2026-0018.,E05966
EV00178,Interview,Interview involving Yamini Nair,2024-08-24T16:26:54,L0302,C0018,Interview activity observed in connection with procurement fraud investigation CASE-2026-0018.,nan
EV00179,Crime,Crime involving Siddharth Bansal,2024-05-15T22:09:29,L0219,C0018,Crime activity observed in connection with procurement fraud investigation CASE-2026-0018.,E05967
EV00180,Arrest,Arrest involving Ritesh Iyer,2024-08-10T11:25:38,L0219,C0018,Arrest activity observed in connection with procurement fraud investigation CASE-2026-0018.,nan
EV00181,Meeting,Meeting involving Karan Nair,2024-03-17T21:22:11,L0219,C0018,Meeting activity observed in connection with procurement fraud investigation CASE-2026-0018.,nan
EV00182,Meeting,Meeting involving Yamini Nair,2024-08-31T09:07:36,L0183,C0018,Meeting activity observed in connection with procurement fraud investigation CASE-2026-0018.,nan
EV00183,Vehicle Movement,Vehicle Movement involving Ritesh Iyer,2024-04-18T07:09:15,L0219,C0018,Vehicle Movement activity observed in connection with procurement fraud investigation CASE-2026-0018.,nan
EV00184,Financial Activity,Financial Activity involving Karan Naik,2024-08-16T19:32:31,L0411,C0019,Financial Activity activity observed in connection with theft investigation CASE-2026-0019.,nan
EV00185,Vehicle Movement,Vehicle Movement involving Karan Naik,2024-04-29T13:36:59,L0411,C0019,Vehicle Movement activity observed in connection with theft investigation CASE-2026-0019.,nan
EV00186,Meeting,Meeting involving Karan Mehta,2024-07-01T06:35:32,L0097,C0020,Meeting activity observed in connection with money laundering investigation investigation CASE-2026-0020.,nan
EV00187,Meeting,Meeting involving Isha Jadhav,2024-07-11T16:22:13,L0462,C0020,Meeting activity observed in connection with money laundering investigation investigation CASE-2026-0020.,nan
EV00188,Financial Activity,Financial Activity involving Kavya Joshi,2024-05-08T15:33:59,L0101,C0020,Financial Activity activity observed in connection with money laundering investigation investigation CASE-2026-0020.,E05985
EV00189,Delivery,Delivery involving Karan Mehta,2024-08-25T10:37:12,L0462,C0020,Delivery activity observed in connection with money laundering investigation investigation CASE-2026-0020.,E05986
EV00190,Observation,Observation involving Sana Ghosh,2024-05-10T01:25:20,L0166,C0020,Observation activity observed in connection with money laundering investigation investigation CASE-2026-0020.,nan
EV00191,Arrest,Arrest involving Ananya Bansal,2024-07-05T20:01:38,L0166,C0020,Arrest activity observed in connection with money laundering investigation investigation CASE-2026-0020.,nan
EV00192,Interview,Interview involving Dev Singh,2024-04-12T01:28:13,L0166,C0020,Interview activity observed in connection with money laundering investigation investigation CASE-2026-0020.,nan
EV00193,Financial Activity,Financial Activity involving Tanvi Nair,2024-05-31T16:22:06,L0462,C0020,Financial Activity activity observed in connection with money laundering investigation investigation CASE-2026-0020.,nan
EV00194,Delivery,Delivery involving Siddharth Singh,2024-04-24T13:56:38,L0097,C0020,Delivery activity observed in connection with money laundering investigation investigation CASE-2026-0020.,nan
EV00195,Arrest,Arrest involving Kiara Shah,2024-08-13T00:56:14,L0097,C0020,Arrest activity observed in connection with money laundering investigation investigation CASE-2026-0020.,E05987
EV00196,Vehicle Movement,Vehicle Movement involving Ritesh Shah,2024-05-25T19:36:17,L0101,C0020,Vehicle Movement activity observed in connection with money laundering investigation investigation CASE-2026-0020.,nan
EV00197,Financial Activity,Financial Activity involving Siddharth Singh,2024-03-16T01:11:54,L0101,C0020,Financial Activity activity observed in connection with money laundering investigation investigation CASE-2026-0020.,nan
EV00198,Surveillance,Surveillance involving Aniket Das,2024-04-07T06:23:31,L0109,C0020,Surveillance activity observed in connection with money laundering investigation investigation CASE-2026-0020.,nan
EV00199,Meeting,Meeting involving Raj Verma,2024-08-26T05:24:40,L0166,C0020,Meeting activity observed in connection with money laundering investigation investigation CASE-2026-0020.,E05988
EV00200,Transaction,Transaction involving Anushka Desai,2024-03-16T02:14:48,L0166,C0020,Transaction activity observed in connection with money laundering investigation investigation CASE-2026-0020.,nan
EV00201,Arrest,Arrest involving Anushka Desai,2024-04-16T17:16:54,L0166,C0020,Arrest activity observed in connection with money laundering investigation investigation CASE-2026-0020.,nan
EV00202,Arrest,Arrest involving Tanvi Reddy,2024-07-30T04:09:20,L0307,C0021,Arrest activity observed in connection with vehicle theft investigation CASE-2026-0021.,nan
EV00203,Vehicle Movement,Vehicle Movement involving Tanvi Reddy,2024-07-04T04:00:29,L0176,C0021,Vehicle Movement activity observed in connection with vehicle theft investigation CASE-2026-0021.,nan
EV00204,Interview,Interview involving Saurabh Sethi,2024-01-11T08:14:31,L0446,C0022,Interview activity observed in connection with vehicle theft investigation CASE-2026-0022.,nan
EV00205,Crime,Crime involving Ishaan Kapoor,2024-01-20T10:46:47,L0538,C0022,Crime activity observed in connection with vehicle theft investigation CASE-2026-0022.,nan
EV00206,Meeting,Meeting involving Ishaan Kapoor,2024-12-11T18:13:31,L0495,C0022,Meeting activity observed in connection with vehicle theft investigation CASE-2026-0022.,nan
EV00207,Meeting,Meeting involving Mahi Sethi,2024-08-02T12:19:37,L0019,C0023,Meeting activity observed in connection with payment fraud investigation CASE-2026-0023.,nan
EV00208,Transaction,Transaction involving Aarav Kapoor,2024-06-28T11:29:58,L0245,C0023,Transaction activity observed in connection with payment fraud investigation CASE-2026-0023.,E05995
EV00209,Meeting,Meeting involving Aarav Kapoor,2024-07-20T18:55:19,L0090,C0023,Meeting activity observed in connection with payment fraud investigation CASE-2026-0023.,E05996
EV00210,Observation,Observation involving Arnav Chavan,2024-03-21T16:35:17,L0141,C0024,Observation activity observed in connection with kidnapping investigation CASE-2026-0024.,E06008
EV00211,Cyber Activity,Cyber Activity involving Neha Das,2024-03-27T22:51:42,L0141,C0024,Cyber Activity activity observed in connection with kidnapping investigation CASE-2026-0024.,nan
EV00212,Evidence Collection,Evidence Collection involving Rahul Verma,2024-02-19T00:21:57,L0575,C0024,Evidence Collection activity observed in connection with kidnapping investigation CASE-2026-0024.,nan
EV00213,Crime,Crime involving Pooja Rao,2024-02-08T09:28:34,L0141,C0024,Crime activity observed in connection with kidnapping investigation CASE-2026-0024.,nan
EV00214,Call,Call involving Shreya Das,2024-05-12T22:32:59,L0102,C0024,Call activity observed in connection with kidnapping investigation CASE-2026-0024.,E06009
EV00215,Observation,Observation involving Raj Shah,2024-04-13T23:18:17,L0364,C0024,Observation activity observed in connection with kidnapping investigation CASE-2026-0024.,nan
EV00216,Evidence Collection,Evidence Collection involving Akash Menon,2024-02-04T20:40:23,L0059,C0024,Evidence Collection activity observed in connection with kidnapping investigation CASE-2026-0024.,nan
EV00217,Crime,Crime involving Rahul Verma,2024-06-09T19:53:53,L0141,C0024,Crime activity observed in connection with kidnapping investigation CASE-2026-0024.,nan
EV00218,Surveillance,Surveillance involving Vidhi Thakur,2024-04-06T15:33:13,L0364,C0024,Surveillance activity observed in connection with kidnapping investigation CASE-2026-0024.,nan
EV00219,Interview,Interview involving Rohan Saxena,2024-08-31T00:05:10,L0102,C0024,Interview activity observed in connection with kidnapping investigation CASE-2026-0024.,E06010
EV00220,Call,Call involving Raj Verma,2024-08-31T04:41:54,L0059,C0024,Call activity observed in connection with kidnapping investigation CASE-2026-0024.,nan
EV00221,Arrest,Arrest involving Ananya Nair,2024-02-01T01:00:32,L0364,C0024,Arrest activity observed in connection with kidnapping investigation CASE-2026-0024.,nan
EV00222,Observation,Observation involving Sameer Khan,2024-10-01T05:09:49,L0116,C0025,Observation activity observed in connection with assault investigation CASE-2026-0025.,E06018
EV00223,Interview,Interview involving Pranav Patil,2024-07-27T16:28:28,L0073,C0025,Interview activity observed in connection with assault investigation CASE-2026-0025.,nan
EV00224,Interview,Interview involving Diya Saxena,2024-06-08T20:05:09,L0115,C0025,Interview activity observed in connection with assault investigation CASE-2026-0025.,E06019
EV00225,Interview,Interview involving Sameer Khan,2024-12-10T09:00:58,L0569,C0025,Interview activity observed in connection with assault investigation CASE-2026-0025.,nan
EV00226,Surveillance,Surveillance involving Avni Mishra,2024-06-24T08:19:07,L0525,C0025,Surveillance activity observed in connection with assault investigation CASE-2026-0025.,nan
EV00227,Vehicle Movement,Vehicle Movement involving Ishaan Nair,2024-08-27T00:22:58,L0525,C0025,Vehicle Movement activity observed in connection with assault investigation CASE-2026-0025.,nan
EV00228,Crime,Crime involving Naina Iyer,2024-06-12T05:48:37,L0525,C0025,Crime activity observed in connection with assault investigation CASE-2026-0025.,nan
EV00229,Delivery,Delivery involving Nisha Gupta,2024-10-18T15:53:22,L0073,C0025,Delivery activity observed in connection with assault investigation CASE-2026-0025.,E06020
EV00230,Arrest,Arrest involving Dev Khan,2024-07-01T08:44:39,L0123,C0026,Arrest activity observed in connection with individual cyber fraud investigation CASE-2026-0026.,E06025
EV00231,Interview,Interview involving Rohan Menon,2024-11-15T20:09:48,L0123,C0026,Interview activity observed in connection with individual cyber fraud investigation CASE-2026-0026.,nan
EV00232,Evidence Collection,Evidence Collection involving Pooja Sethi,2024-03-06T00:05:16,L0037,C0027,Evidence Collection activity observed in connection with unauthorized access investigation CASE-2026-0027.,E06027
EV00233,Crime,Crime involving Zoya Verma,2024-05-26T20:49:09,L0037,C0027,Crime activity observed in connection with unauthorized access investigation CASE-2026-0027.,E06028
EV00234,Meeting,Meeting involving Saurabh Khan,2024-08-27T21:00:51,L0369,C0028,Meeting activity observed in connection with minor fraud investigation CASE-2026-0028.,nan
EV00235,Transaction,Transaction involving Dhruv Mishra,2024-08-26T15:54:14,L0215,C0028,Transaction activity observed in connection with minor fraud investigation CASE-2026-0028.,nan
EV00236,Meeting,Meeting involving Naina Das,2024-08-27T07:05:58,L0298,C0028,Meeting activity observed in connection with minor fraud investigation CASE-2026-0028.,E06031
EV00237,Crime,Crime involving Mahi Bhat,2024-08-29T02:39:46,L0290,C0029,Crime activity observed in connection with large financial crime network investigation CASE-2026-0029.,nan
EV00238,Arrest,Arrest involving Kavya Nair,2024-02-20T06:54:26,L0220,C0029,Arrest activity observed in connection with large financial crime network investigation CASE-2026-0029.,nan
EV00239,Call,Call involving Kunal Kapoor,2024-11-20T09:04:21,L0220,C0029,Call activity observed in connection with large financial crime network investigation CASE-2026-0029.,E06054
EV00240,Arrest,Arrest involving Sameer Kapoor,2024-05-11T05:44:50,L0228,C0029,Arrest activity observed in connection with large financial crime network investigation CASE-2026-0029.,nan
EV00241,Delivery,Delivery involving Zoya Mehta,2024-12-06T08:59:39,L0228,C0029,Delivery activity observed in connection with large financial crime network investigation CASE-2026-0029.,nan
